x, y, theta, stamp, 
1.4137557744979858, 1.9907543659210205, 1.2315023514178287, 1770944529560642229, 
1.4221291542053223, 2.013803005218506, 1.2303891787542411, 1770944529670699856, 
1.4292935132980347, 2.0324885845184326, 1.1958220267357544, 1770944529763587723, 
1.4376555681228638, 2.052260160446167, 1.1775895664408835, 1770944529864600409, 
1.4459980726242065, 2.071281671524048, 1.1686287123834438, 1770944529961554587, 
1.4558634757995605, 2.09333872795105, 1.1526998517795444, 1770944530071829718, 
1.4641225337982178, 2.111367702484131, 1.1368303840098692, 1770944530163743664, 
1.4741870164871216, 2.1309328079223633, 1.113798811348891, 1770944530264711195, 
1.4839006662368774, 2.1495230197906494, 1.0912979688986204, 1770944530360524178, 
1.4955713748931885, 2.1708273887634277, 1.0669890929880674, 1770944530471490985, 
1.5056334733963013, 2.1878740787506104, 1.0481755643379216, 1770944530563689105, 
1.5166845321655273, 2.2063467502593994, 1.033255622536556, 1770944530664532596, 
1.5278713703155518, 2.224132537841797, 1.0209408194865097, 1770944530760751625, 
1.5407519340515137, 2.244119167327881, 1.005806302605674, 1770944530870080899, 
1.551880955696106, 2.2610790729522705, 0.9873620330723233, 1770944530963169101, 
1.564356803894043, 2.278740644454956, 0.9664948556925825, 1770944531064653485, 
1.576732873916626, 2.2960140705108643, 0.9492762457920038, 1770944531161169351, 
1.5887782573699951, 2.3116753101348877, 0.931461828267381, 1770944531253711131, 
1.6034088134765625, 2.3304853439331055, 0.9108008984247659, 1770944531363595905, 
1.6171358823776245, 2.3470401763916016, 0.8878663574378411, 1770944531464510540, 
1.6309067010879517, 2.363246440887451, 0.8702042274219466, 1770944531561030657, 
1.64424467086792, 2.378021240234375, 0.8555013769312667, 1770944531653339168, 
1.6601145267486572, 2.3957366943359375, 0.8367566706021122, 1770944531763758222, 
1.6751304864883423, 2.411628484725952, 0.8189821103809505, 1770944531864539367, 
1.6899820566177368, 2.4266910552978516, 0.8034368361049259, 1770944531961605364, 
